statNm,statId,chgerId,chgerType,addr,addrDetail,location,lat,lng,useTime,busiId,bnm,busiNm,busiCall,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,powerType,output,method,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,floorNum,floorType,maker
검암로열파크씨티1M층,LU003584,13,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260706055943,20260703165027,20260703183034,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,14,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123335,20260625093630,20260625093636,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,15,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716061804,20260715191903,20260715210757,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,16,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123335,20260625094129,20260625094135,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,17,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123335,20260625094158,20260625094205,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,18,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260715064135,20260714205650,20260715064135,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,19,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260715125857,20260714185142,20260715023551,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,20,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716072949,20260715195210,20260716043120,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,21,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716074727,20260715205916,20260716024058,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,22,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260715045355,20260714225840,20260715045354,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,23,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260715083650,20260714192715,20260715010322,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,24,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716063852,20260715204432,20260715235045,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,25,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716093535,20260715193349,20260715225329,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,26,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123335,20260625100005,20260625100011,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,27,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716063943,20260715185811,20260716063941,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,28,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716085500,20260716001032,20260716072243,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,29,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260713103907,20260712200829,20260713001752,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,30,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716094317,20260715231351,20260716040300,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,31,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716093854,20260715212131,20260716061236,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,32,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,3,20260716042827,20260716013623,20260716042825,20260716013623,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,33,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,3,20260716092349,20260716012435,20260716092347,20260716012435,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,34,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,3,20260716083308,20260716052756,20260716083306,20260716052756,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,35,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716083758,20260715204543,20260716001724,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,36,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260716064626,20260715181507,20260716012545,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,37,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260709113103,20260708235256,20260709044206,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,38,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,3,20260716080308,20260715220802,20260716080306,20260715220802,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,39,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260714101247,20260713215228,20260714070534,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,40,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260712061948,20260711210353,20260712030124,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,41,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260712125316,20260712030352,20260712125314,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,42,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260710060705,20260709172928,20260709214833,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,43,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123334,20260625105622,20260625105628,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,44,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260713060819,20260712174422,20260712232418,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,45,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123334,20260625105722,20260625105728,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,46,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123334,20260625105756,20260625105802,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,47,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260713084156,20260712164936,20260712185619,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,48,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260630190355,20260630190335,20260630190355,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,49,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123334,20260625110427,20260625110433,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,50,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260707081244,20260706182506,20260707020917,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,51,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123334,20260625110542,20260625110548,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,52,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123334,20260625110609,20260625110615,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1M층,LU003584,53,02,인천광역시 검단구 한들로 33,null,지하M층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260627123334,20260625110638,20260625110644,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1B1층 ,LU003585,01,02,인천광역시 검단구 한들로 33,null,지하1층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260713081930,20260712195621,20260713040428,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1B1층 ,LU003585,02,02,인천광역시 검단구 한들로 33,null,지하1층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260712170633,20260624155316,20260624155322,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1B1층 ,LU003585,03,02,인천광역시 검단구 한들로 33,null,지하1층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260710064935,20260709221320,20260710060328,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1B1층 ,LU003585,04,02,인천광역시 검단구 한들로 33,null,지하1층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260711174456,20260711142347,20260711174451,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
검암로열파크씨티1B1층 ,LU003585,05,02,인천광역시 검단구 한들로 33,null,지하1층 주차장 ,37.578766,126.664596,24시간 이용가능,LU,LG유플러스 볼트업,LG유플러스 볼트업,1660-0365,2,20260712210458,20260711141030,20260711151901,,,7,단독,28,28290,H0,H001,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음.,N,,N,2024,1,F,LS전선
